id,happiness
8118,3.5706806282722514
8119,3.858638743455497
8120,4.198952879581152
8121,3.4659685863874348
8122,4.18848167539267
8123,3.6230366492146597
8124,3.6596858638743455
8125,4.057591623036649
8126,4.387434554973822
8127,2.549738219895288
8128,3.7591623036649215
8129,3.858638743455497
8130,4.020942408376963
8131,3.7068062827225132
8132,4.0837696335078535
8133,4.141361256544503
8134,4.130890052356021
8135,4.0837696335078535
8136,4.225130890052356
8137,4.0942408376963355
8138,3.869109947643979
8139,3.863874345549738
8140,3.324607329842932
8141,3.900523560209424
8142,3.806282722513089
8143,4.225130890052356
8144,3.931937172774869
8145,4.026178010471204
8146,2.549738219895288
8147,4.141361256544503
8148,2.9895287958115184
8149,3.8272251308900525
8150,3.842931937172775
8151,2.8272251308900525
8152,4.0785340314136125
8153,3.675392670157068
8154,3.6596858638743455
8155,3.670157068062827
8156,3.6230366492146597
8157,3.602094240837696
8158,3.4031413612565444
8159,4.057591623036649
8160,4.130890052356021
8161,3.654450261780105
8162,4.0942408376963355
8163,3.7958115183246073
8164,3.832460732984293
8165,4.099476439790576
8166,4.172774869109948
8167,3.774869109947644
8168,3.1780104712041886
8169,3.450261780104712
8170,4.005235602094241
8171,3.9162303664921465
8172,3.9633507853403143
8173,3.6178010471204187
8174,3.9528795811518322
8175,3.6230366492146597
8176,4.141361256544503
8177,2.858638743455497
8178,4.12041884816754
8179,4.2408376963350785
8180,3.230366492146597
8181,3.764397905759162
8182,4.06282722513089
8183,3.842931937172775
8184,3.884816753926702
8185,3.5340314136125652
8186,3.4973821989528795
8187,4.0732984293193715
8188,3.8795811518324608
8189,3.9633507853403143
8190,4.230366492146596
8191,3.7801047120418847
8192,3.6910994764397906
8193,3.9895287958115184
8194,3.9842931937172774
8195,4.319371727748691
8196,3.3141361256544504
8197,3.863874345549738
8198,3.9895287958115184
8199,4.0942408376963355
8200,4.50261780104712
8201,3.4764397905759163
8202,4.141361256544503
8203,3.9424083769633507
8204,4.0942408376963355
8205,4.031413612565445
8206,3.9476439790575917
8207,3.81151832460733
8208,3.994764397905759
8209,3.842931937172775
8210,3.7277486910994764
8211,3.842931937172775
8212,4.204188481675392
8213,4.2460732984293195
8214,4.052356020942408
8215,3.701570680628272
8216,3.518324607329843
8217,3.4973821989528795
8218,3.7277486910994764
8219,3.8219895287958114
8220,4.0890052356020945
8221,4.507853403141361
8222,3.7068062827225132
8223,3.298429319371728
8224,3.7801047120418847
8225,4.0680628272251305
8226,3.9424083769633507
8227,4.2565445026178015
8228,3.424083769633508
8229,4.06282722513089
8230,3.387434554973822
8231,3.8900523560209423
8232,3.7591623036649215
8233,3.8795811518324608
8234,3.7068062827225132
8235,3.680628272251309
8236,2.8900523560209423
8237,3.743455497382199
8238,4.026178010471204
8239,3.5706806282722514
8240,3.507853403141361
8241,3.303664921465969
8242,3.81151832460733
8243,4.324607329842932
8244,4.015706806282722
8245,3.575916230366492
8246,4.020942408376963
8247,3.994764397905759
8248,3.9476439790575917
8249,4.2513089005235605
8250,4.036649214659686
8251,4.356020942408377
8252,4.298429319371728
8253,3.863874345549738
8254,3.7591623036649215
8255,3.717277486910995
8256,3.5392670157068062
8257,3.9424083769633507
8258,2.994764397905759
8259,4.12565445026178
8260,4.0
8261,4.18848167539267
8262,3.842931937172775
8263,4.0890052356020945
8264,4.010471204188482
8265,3.973821989528796
8266,3.345549738219895
8267,3.5706806282722514
8268,3.9895287958115184
8269,3.507853403141361
8270,3.842931937172775
8271,3.235602094240838
8272,4.12565445026178
8273,3.5445026178010473
8274,3.8272251308900525
8275,4.052356020942408
8276,4.183246073298429
8277,3.774869109947644
8278,3.837696335078534
8279,4.0890052356020945
8280,4.172774869109948
8281,4.204188481675392
8282,4.052356020942408
8283,4.026178010471204
8284,4.146596858638744
8285,3.7277486910994764
8286,2.356020942408377
8287,4.303664921465969
8288,3.9581151832460733
8289,4.041884816753926
8290,4.157068062827225
8291,3.9633507853403143
8292,4.0890052356020945
8293,3.8534031413612566
8294,4.30890052356021
8295,3.5392670157068062
8296,4.041884816753926
8297,3.717277486910995
8298,4.287958115183246
8299,2.926701570680628
8300,3.130890052356021
8301,3.9214659685863875
8302,4.0890052356020945
8303,3.9633507853403143
8304,4.052356020942408
8305,3.973821989528796
8306,4.465968586387435
8307,4.162303664921466
8308,4.219895287958115
8309,3.722513089005236
8310,3.5968586387434556
8311,4.214659685863874
8312,4.099476439790576
8313,4.319371727748691
8314,3.2722513089005236
8315,4.052356020942408
8316,3.931937172774869
8317,3.8900523560209423
8318,4.130890052356021
8319,3.5706806282722514
8320,3.8534031413612566
8321,4.2565445026178015
8322,4.183246073298429
8323,3.743455497382199
8324,3.6910994764397906
8325,3.9214659685863875
8326,4.371727748691099
8327,3.670157068062827
8328,4.0680628272251305
8329,2.9214659685863875
8330,4.340314136125654
8331,4.282722513089006
8332,3.973821989528796
8333,3.581151832460733
8334,3.9633507853403143
8335,3.6387434554973823
8336,4.052356020942408
8337,3.6387434554973823
8338,4.104712041884817
8339,3.7801047120418847
8340,3.649214659685864
8341,4.020942408376963
8342,3.926701570680628
8343,3.2460732984293195
8344,4.209424083769633
8345,4.026178010471204
8346,3.256544502617801
8347,3.1518324607329844
8348,3.8743455497382198
8349,3.973821989528796
8350,3.4607329842931938
8351,4.0680628272251305
8352,3.4293193717277486
8353,3.345549738219895
8354,4.109947643979058
8355,3.654450261780105
8356,3.9214659685863875
8357,3.8272251308900525
8358,3.9895287958115184
8359,3.8272251308900525
8360,3.8534031413612566
8361,3.816753926701571
8362,3.863874345549738
8363,3.701570680628272
8364,3.387434554973822
8365,3.774869109947644
8366,3.769633507853403
8367,4.0680628272251305
8368,4.151832460732984
8369,3.4293193717277486
8370,3.5235602094240837
8371,4.0732984293193715
8372,3.7539267015706805
8373,2.764397905759162
8374,3.445026178010471
8375,4.0732984293193715
8376,4.56544502617801
8377,3.994764397905759
8378,3.712041884816754
8379,4.136125654450262
8380,3.345549738219895
8381,4.261780104712042
8382,3.979057591623037
8383,4.2356020942408374
8384,3.450261780104712
8385,3.973821989528796
8386,4.225130890052356
8387,4.104712041884817
8388,3.8743455497382198
8389,3.3664921465968587
8390,4.12041884816754
8391,3.518324607329843
8392,3.717277486910995
8393,4.104712041884817
8394,4.104712041884817
8395,4.0732984293193715
8396,3.701570680628272
8397,4.015706806282722
8398,3.5026178010471205
8399,4.193717277486911
8400,3.7853403141361257
8401,4.534031413612565
8402,3.842931937172775
8403,4.424083769633508
8404,4.031413612565445
8405,4.492146596858639
8406,4.178010471204188
8407,3.9895287958115184
8408,4.43455497382199
8409,4.12041884816754
8410,3.9476439790575917
8411,4.026178010471204
8412,3.612565445026178
8413,3.9895287958115184
8414,4.146596858638744
8415,3.5654450261780104
8416,3.863874345549738
8417,3.900523560209424
8418,4.319371727748691
8419,3.675392670157068
8420,3.654450261780105
8421,3.9842931937172774
8422,3.6649214659685865
8423,4.162303664921466
8424,3.3089005235602094
8425,3.93717277486911
8426,4.041884816753926
8427,3.863874345549738
8428,4.319371727748691
8429,3.884816753926702
8430,4.2460732984293195
8431,4.005235602094241
8432,3.9895287958115184
8433,4.0
8434,3.968586387434555
8435,3.884816753926702
8436,3.649214659685864
8437,3.9842931937172774
8438,4.047120418848167
8439,3.554973821989529
8440,3.287958115183246
8441,4.005235602094241
8442,4.057591623036649
8443,4.0785340314136125
8444,3.884816753926702
8445,3.3141361256544504
8446,3.74869109947644
8447,3.670157068062827
8448,3.4764397905759163
8449,3.7068062827225132
8450,3.4554973821989527
8451,3.06282722513089
8452,3.068062827225131
8453,4.2356020942408374
8454,4.0
8455,3.675392670157068
8456,3.832460732984293
8457,3.769633507853403
8458,4.020942408376963
8459,4.2513089005235605
8460,3.900523560209424
8461,3.769633507853403
8462,3.397905759162304
8463,3.968586387434555
8464,3.81151832460733
8465,3.722513089005236
8466,4.403141361256544
8467,2.869109947643979
8468,3.602094240837696
8469,4.047120418848167
8470,3.81151832460733
8471,4.015706806282722
8472,4.0785340314136125
8473,3.884816753926702
8474,4.041884816753926
8475,3.8743455497382198
8476,4.214659685863874
8477,4.471204188481676
8478,3.832460732984293
8479,4.041884816753926
8480,3.424083769633508
8481,4.041884816753926
8482,3.324607329842932
8483,3.607329842931937
8484,4.2408376963350785
8485,3.842931937172775
8486,4.570680628272251
8487,3.9842931937172774
8488,4.104712041884817
8489,4.486910994764398
8490,4.230366492146596
8491,4.172774869109948
8492,4.109947643979058
8493,4.141361256544503
8494,3.602094240837696
8495,4.0890052356020945
8496,4.455497382198953
8497,2.858638743455497
8498,3.6387434554973823
8499,4.157068062827225
8500,3.8219895287958114
8501,3.869109947643979
8502,2.994764397905759
8503,4.0942408376963355
8504,3.4607329842931938
8505,2.9581151832460733
8506,3.931937172774869
8507,4.031413612565445
8508,3.256544502617801
8509,4.382198952879581
8510,3.9895287958115184
8511,3.837696335078534
8512,4.141361256544503
8513,3.9842931937172774
8514,4.141361256544503
8515,3.6282722513089007
8516,3.3350785340314135
8517,3.5916230366492146
8518,3.303664921465969
8519,4.345549738219895
8520,4.230366492146596
8521,3.968586387434555
8522,2.979057591623037
8523,3.6910994764397906
8524,3.842931937172775
8525,3.93717277486911
8526,4.471204188481676
8527,3.549738219895288
8528,3.5445026178010473
8529,3.93717277486911
8530,4.225130890052356
8531,3.9214659685863875
8532,4.015706806282722
8533,3.8900523560209423
8534,4.12565445026178
8535,4.115183246073299
8536,3.486910994764398
8537,3.5706806282722514
8538,3.7068062827225132
8539,4.052356020942408
8540,4.0785340314136125
8541,4.099476439790576
8542,3.4345549738219896
8543,3.5287958115183247
8544,3.8481675392670156
8545,3.9842931937172774
8546,3.905759162303665
8547,3.738219895287958
8548,4.287958115183246
8549,3.4554973821989527
8550,3.842931937172775
8551,4.12565445026178
8552,4.261780104712042
8553,4.2460732984293195
8554,3.74869109947644
8555,4.0732984293193715
8556,3.9424083769633507
8557,4.041884816753926
8558,3.743455497382199
8559,3.9162303664921465
8560,2.722513089005236
8561,4.026178010471204
8562,4.167539267015707
8563,3.5445026178010473
8564,3.910994764397906
8565,4.109947643979058
8566,4.225130890052356
8567,4.350785340314136
8568,3.4764397905759163
8569,2.6387434554973823
8570,4.109947643979058
8571,4.06282722513089
8572,3.167539267015707
8573,2.5340314136125652
8574,3.7591623036649215
8575,4.141361256544503
8576,3.6858638743455496
8577,3.858638743455497
8578,3.513089005235602
8579,4.0785340314136125
8580,4.219895287958115
8581,4.130890052356021
8582,3.837696335078534
8583,4.30890052356021
8584,3.81151832460733
8585,4.047120418848167
8586,4.12565445026178
8587,3.738219895287958
8588,4.329842931937173
8589,4.287958115183246
8590,4.0
8591,4.104712041884817
8592,4.020942408376963
8593,3.93717277486911
8594,3.7068062827225132
8595,3.073298429319372
8596,3.9895287958115184
8597,3.884816753926702
8598,3.863874345549738
8599,3.8900523560209423
8600,3.712041884816754
8601,3.1727748691099475
8602,3.1727748691099475
8603,3.6649214659685865
8604,3.554973821989529
8605,3.575916230366492
8606,4.0680628272251305
8607,3.842931937172775
8608,3.8534031413612566
8609,4.2356020942408374
8610,3.089005235602094
8611,4.397905759162303
8612,3.6649214659685865
8613,3.910994764397906
8614,3.8219895287958114
8615,4.31413612565445
8616,4.37696335078534
8617,3.905759162303665
8618,3.7905759162303663
8619,4.162303664921466
8620,4.183246073298429
8621,2.9528795811518322
8622,4.109947643979058
8623,4.62303664921466
8624,3.235602094240838
8625,2.8219895287958114
8626,3.9214659685863875
8627,4.052356020942408
8628,4.06282722513089
8629,3.900523560209424
8630,4.036649214659686
8631,3.837696335078534
8632,2.8952879581151834
8633,3.926701570680628
8634,3.7539267015706805
8635,3.481675392670157
8636,3.387434554973822
8637,3.680628272251309
8638,4.06282722513089
8639,3.350785340314136
8640,3.230366492146597
8641,4.261780104712042
8642,3.356020942408377
8643,3.701570680628272
8644,4.2513089005235605
8645,3.7905759162303663
8646,3.675392670157068
8647,3.696335078534031
8648,4.136125654450262
8649,4.37696335078534
8650,3.4554973821989527
8651,4.12565445026178
8652,3.0837696335078535
8653,3.9528795811518322
8654,4.319371727748691
8655,3.5445026178010473
8656,3.93717277486911
8657,4.340314136125654
8658,3.157068062827225
8659,3.3769633507853403
8660,3.9528795811518322
8661,4.047120418848167
8662,4.2460732984293195
8663,4.350785340314136
8664,3.5392670157068062
8665,3.9162303664921465
8666,4.0732984293193715
8667,4.303664921465969
8668,3.900523560209424
8669,3.513089005235602
8670,3.9214659685863875
8671,3.507853403141361
8672,4.099476439790576
8673,2.93717277486911
8674,4.277486910994765
8675,3.418848167539267
8676,4.2356020942408374
8677,3.7853403141361257
8678,3.774869109947644
8679,3.93717277486911
8680,3.157068062827225
8681,3.8481675392670156
8682,3.8010471204188483
8683,3.9528795811518322
8684,4.157068062827225
8685,3.973821989528796
8686,3.973821989528796
8687,4.0837696335078535
8688,4.162303664921466
8689,4.0785340314136125
8690,4.130890052356021
8691,4.06282722513089
8692,3.9528795811518322
8693,3.8481675392670156
8694,3.005235602094241
8695,3.973821989528796
8696,3.931937172774869
8697,4.151832460732984
8698,3.9476439790575917
8699,3.81151832460733
8700,4.167539267015707
8701,4.324607329842932
8702,4.0
8703,3.9476439790575917
8704,3.816753926701571
8705,3.602094240837696
8706,3.450261780104712
8707,4.0785340314136125
8708,4.214659685863874
8709,3.418848167539267
8710,4.026178010471204
8711,3.7958115183246073
8712,4.099476439790576
8713,4.183246073298429
8714,3.701570680628272
8715,4.465968586387435
8716,3.905759162303665
8717,4.151832460732984
8718,3.602094240837696
8719,4.130890052356021
8720,3.837696335078534
8721,3.81151832460733
8722,4.0837696335078535
8723,3.507853403141361
8724,4.209424083769633
8725,2.968586387434555
8726,3.931937172774869
8727,3.8795811518324608
8728,3.7591623036649215
8729,4.204188481675392
8730,3.3612565445026177
8731,4.041884816753926
8732,3.884816753926702
8733,3.8952879581151834
8734,3.8010471204188483
8735,3.8272251308900525
8736,3.277486910994764
8737,4.141361256544503
8738,4.104712041884817
8739,4.0680628272251305
8740,3.7905759162303663
8741,3.8534031413612566
8742,3.973821989528796
8743,4.0
8744,3.4659685863874348
8745,4.020942408376963
8746,4.109947643979058
8747,4.0
8748,4.392670157068062
8749,4.0680628272251305
8750,4.30890052356021
8751,4.2356020942408374
8752,3.56020942408377
8753,4.178010471204188
8754,3.607329842931937
8755,4.109947643979058
8756,3.2408376963350785
8757,4.0837696335078535
8758,3.973821989528796
8759,4.319371727748691
8760,3.5968586387434556
8761,3.8795811518324608
8762,2.7853403141361257
8763,3.806282722513089
8764,3.6910994764397906
8765,3.764397905759162
8766,4.356020942408377
8767,3.8743455497382198
8768,4.052356020942408
8769,3.8952879581151834
8770,3.9581151832460733
8771,4.293193717277487
8772,3.9528795811518322
8773,4.06282722513089
8774,3.9476439790575917
8775,3.722513089005236
8776,3.93717277486911
8777,3.926701570680628
8778,3.8272251308900525
8779,3.586387434554974
8780,3.6178010471204187
8781,3.2146596858638743
8782,4.272251308900524
8783,4.340314136125654
8784,4.005235602094241
8785,4.178010471204188
8786,3.9842931937172774
8787,3.356020942408377
8788,3.5026178010471205
8789,3.6596858638743455
8790,3.8900523560209423
8791,3.094240837696335
8792,3.5392670157068062
8793,4.06282722513089
8794,4.141361256544503
8795,4.225130890052356
8796,4.476439790575916
8797,3.2460732984293195
8798,4.052356020942408
8799,4.193717277486911
8800,3.643979057591623
8801,3.7853403141361257
8802,2.9528795811518322
8803,4.0732984293193715
8804,3.712041884816754
8805,3.602094240837696
8806,3.9581151832460733
8807,4.0942408376963355
8808,4.507853403141361
8809,3.6910994764397906
8810,4.31413612565445
8811,3.073298429319372
8812,4.020942408376963
8813,4.570680628272251
8814,3.4554973821989527
8815,4.319371727748691
8816,3.4607329842931938
8817,3.554973821989529
8818,3.81151832460733
8819,3.7905759162303663
8820,2.968586387434555
8821,4.146596858638744
8822,3.392670157068063
8823,4.031413612565445
8824,3.905759162303665
8825,3.6858638743455496
8826,3.8743455497382198
8827,3.9842931937172774
8828,3.769633507853403
8829,3.2722513089005236
8830,3.507853403141361
8831,4.523560209424084
8832,3.5235602094240837
8833,4.0
8834,3.8534031413612566
8835,3.7853403141361257
8836,3.3612565445026177
8837,3.979057591623037
8838,3.931937172774869
8839,3.507853403141361
8840,4.047120418848167
8841,4.219895287958115
8842,4.282722513089006
8843,4.099476439790576
8844,3.7958115183246073
8845,4.298429319371728
8846,4.167539267015707
8847,3.277486910994764
8848,3.481675392670157
8849,2.7905759162303663
8850,2.4083769633507854
8851,4.0
8852,3.5654450261780104
8853,3.9581151832460733
8854,3.717277486910995
8855,3.256544502617801
8856,3.81151832460733
8857,4.109947643979058
8858,3.4973821989528795
8859,3.287958115183246
8860,3.931937172774869
8861,3.287958115183246
8862,3.492146596858639
8863,4.12041884816754
8864,4.005235602094241
8865,4.136125654450262
8866,4.12565445026178
8867,3.8743455497382198
8868,4.2356020942408374
8869,3.56020942408377
8870,4.0890052356020945
8871,3.7539267015706805
8872,4.099476439790576
8873,3.3769633507853403
8874,3.2198952879581153
8875,3.869109947643979
8876,3.418848167539267
8877,4.371727748691099
8878,4.0942408376963355
8879,3.994764397905759
8880,3.9842931937172774
8881,3.832460732984293
8882,3.554973821989529
8883,3.0523560209424083
8884,3.507853403141361
8885,3.7591623036649215
8886,3.0785340314136125
8887,3.6335078534031413
8888,4.43455497382199
8889,3.513089005235602
8890,4.109947643979058
8891,3.9528795811518322
8892,3.743455497382199
8893,3.931937172774869
8894,3.9476439790575917
8895,4.539267015706806
8896,4.183246073298429
8897,4.036649214659686
8898,3.6910994764397906
8899,4.429319371727749
8900,3.6282722513089007
8901,4.178010471204188
8902,3.2460732984293195
8903,3.8534031413612566
8904,3.9424083769633507
8905,3.8952879581151834
8906,3.157068062827225
8907,4.183246073298429
8908,2.816753926701571
8909,3.93717277486911
8910,4.193717277486911
8911,4.141361256544503
8912,4.403141361256544
8913,4.109947643979058
8914,3.9162303664921465
8915,4.335078534031414
8916,3.931937172774869
8917,3.4607329842931938
8918,4.151832460732984
8919,4.4136125654450264
8920,3.424083769633508
8921,3.554973821989529
8922,3.931937172774869
8923,3.858638743455497
8924,3.9528795811518322
8925,3.8219895287958114
8926,3.994764397905759
8927,4.109947643979058
8928,3.026178010471204
8929,4.052356020942408
8930,4.549738219895288
8931,3.4554973821989527
8932,3.8272251308900525
8933,3.277486910994764
8934,4.0
8935,3.7801047120418847
8936,3.8900523560209423
8937,3.5392670157068062
8938,3.806282722513089
8939,3.7905759162303663
8940,3.6858638743455496
8941,3.4712041884816753
8942,3.837696335078534
8943,3.4345549738219896
8944,3.712041884816754
8945,4.041884816753926
8946,4.178010471204188
8947,3.6858638743455496
8948,4.06282722513089
8949,3.832460732984293
8950,3.869109947643979
8951,3.1518324607329844
8952,4.167539267015707
8953,3.6910994764397906
8954,4.026178010471204
8955,3.4554973821989527
8956,3.56020942408377
8957,4.0890052356020945
8958,4.0785340314136125
8959,4.146596858638744
8960,4.115183246073299
8961,3.7958115183246073
8962,4.183246073298429
8963,3.900523560209424
8964,4.204188481675392
8965,4.0785340314136125
8966,3.979057591623037
8967,4.06282722513089
8968,3.81151832460733
8969,4.267015706806283
8970,3.8795811518324608
8971,3.8219895287958114
8972,3.099476439790576
8973,3.5392670157068062
8974,3.863874345549738
8975,4.052356020942408
8976,4.031413612565445
8977,3.9581151832460733
8978,3.8795811518324608
8979,4.293193717277487
8980,3.492146596858639
8981,4.12565445026178
8982,3.3821989528795813
8983,3.9214659685863875
8984,3.8481675392670156
8985,3.931937172774869
8986,4.214659685863874
8987,3.6649214659685865
8988,4.366492146596858
8989,4.115183246073299
8990,3.7905759162303663
8991,4.178010471204188
8992,4.141361256544503
8993,3.350785340314136
8994,3.858638743455497
8995,4.0680628272251305
8996,3.722513089005236
8997,3.5026178010471205
8998,3.869109947643979
8999,4.0680628272251305
9000,3.6910994764397906
9001,3.973821989528796
9002,4.303664921465969
9003,4.005235602094241
9004,3.0837696335078535
9005,4.12565445026178
9006,4.219895287958115
9007,3.701570680628272
9008,3.607329842931937
9009,3.869109947643979
9010,4.198952879581152
9011,3.9476439790575917
9012,4.0890052356020945
9013,3.701570680628272
9014,3.7068062827225132
9015,3.832460732984293
9016,4.193717277486911
9017,4.109947643979058
9018,3.973821989528796
9019,3.842931937172775
9020,3.9895287958115184
9021,4.057591623036649
9022,4.371727748691099
9023,3.2408376963350785
9024,3.738219895287958
9025,3.6335078534031413
9026,4.282722513089006
9027,3.7539267015706805
9028,3.979057591623037
9029,3.350785340314136
9030,3.7539267015706805
9031,4.0732984293193715
9032,4.382198952879581
9033,3.183246073298429
9034,4.151832460732984
9035,4.036649214659686
9036,3.602094240837696
9037,4.146596858638744
9038,4.0785340314136125
9039,2.450261780104712
9040,3.643979057591623
9041,3.5235602094240837
9042,3.2041884816753927
9043,3.8272251308900525
9044,3.554973821989529
9045,3.387434554973822
9046,3.303664921465969
9047,2.6858638743455496
9048,4.429319371727749
9049,4.0680628272251305
9050,4.219895287958115
9051,4.115183246073299
9052,3.9162303664921465
9053,4.036649214659686
9054,3.0837696335078535
9055,3.968586387434555
9056,3.581151832460733
9057,4.298429319371728
9058,3.926701570680628
9059,3.837696335078534
9060,4.0
9061,3.926701570680628
9062,3.549738219895288
9063,3.81151832460733
9064,3.9214659685863875
9065,4.041884816753926
9066,3.413612565445026
9067,3.900523560209424
9068,3.910994764397906
9069,3.518324607329843
9070,4.141361256544503
9071,3.4712041884816753
9072,4.104712041884817
9073,4.136125654450262
9074,3.068062827225131
9075,2.9633507853403143
9076,3.8952879581151834
9077,4.146596858638744
9078,3.4031413612565444
9079,4.130890052356021
9080,3.701570680628272
9081,4.0680628272251305
9082,3.6335078534031413
9083,3.7801047120418847
9084,4.109947643979058
9085,4.230366492146596
9086,3.696335078534031
9087,4.424083769633508
9088,3.5235602094240837
9089,4.2460732984293195
9090,3.675392670157068
9091,3.3403141361256545
9092,3.910994764397906
9093,3.5287958115183247
9094,3.81151832460733
9095,3.9581151832460733
9096,4.036649214659686
9097,3.5706806282722514
9098,3.7958115183246073
9099,3.7329842931937174
9100,4.2513089005235605
9101,4.2356020942408374
9102,4.136125654450262
9103,4.151832460732984
9104,3.5445026178010473
9105,3.9424083769633507
9106,3.717277486910995
9107,3.968586387434555
9108,4.267015706806283
9109,4.183246073298429
9110,3.764397905759162
9111,4.104712041884817
9112,3.743455497382199
9113,4.0890052356020945
9114,3.93717277486911
9115,3.6649214659685865
9116,4.015706806282722
9117,4.104712041884817
9118,4.293193717277487
9119,3.973821989528796
9120,4.146596858638744
9121,3.769633507853403
9122,4.0732984293193715
9123,3.6596858638743455
9124,3.910994764397906
9125,3.7591623036649215
9126,3.4031413612565444
9127,4.12041884816754
9128,3.9162303664921465
9129,3.2094240837696337
9130,2.764397905759162
9131,4.026178010471204
9132,3.7958115183246073
9133,3.8010471204188483
9134,4.010471204188482
9135,4.12565445026178
9136,4.0890052356020945
9137,3.74869109947644
9138,3.6910994764397906
9139,3.4293193717277486
9140,4.596858638743456
9141,3.842931937172775
9142,4.204188481675392
9143,3.256544502617801
9144,3.8534031413612566
9145,4.0785340314136125
9146,4.0785340314136125
9147,2.8010471204188483
9148,3.602094240837696
9149,4.2565445026178015
9150,4.115183246073299
9151,4.198952879581152
9152,3.994764397905759
9153,4.392670157068062
9154,4.193717277486911
9155,4.146596858638744
9156,4.130890052356021
9157,3.7801047120418847
9158,3.518324607329843
9159,3.979057591623037
9160,2.8795811518324608
9161,3.167539267015707
9162,3.931937172774869
9163,4.272251308900524
9164,4.057591623036649
9165,4.162303664921466
9166,3.74869109947644
9167,3.701570680628272
9168,4.0942408376963355
9169,4.0785340314136125
9170,3.863874345549738
9171,3.4764397905759163
9172,4.167539267015707
9173,4.204188481675392
9174,3.93717277486911
9175,4.214659685863874
9176,3.769633507853403
9177,4.193717277486911
9178,3.4083769633507854
9179,3.6649214659685865
9180,3.722513089005236
9181,4.0785340314136125
9182,2.225130890052356
9183,4.261780104712042
9184,3.298429319371728
9185,2.9581151832460733
9186,3.8952879581151834
9187,3.9528795811518322
9188,3.5026178010471205
9189,4.172774869109948
9190,2.356020942408377
9191,3.979057591623037
9192,4.0732984293193715
9193,4.172774869109948
9194,4.026178010471204
9195,3.649214659685864
9196,3.863874345549738
9197,3.863874345549738
9198,3.9895287958115184
9199,4.272251308900524
9200,3.7958115183246073
9201,3.7539267015706805
9202,3.675392670157068
9203,3.743455497382199
9204,4.130890052356021
9205,4.0
9206,4.2565445026178015
9207,3.6910994764397906
9208,4.0
9209,3.905759162303665
9210,4.429319371727749
9211,3.3612565445026177
9212,3.931937172774869
9213,3.717277486910995
9214,4.036649214659686
9215,4.041884816753926
9216,4.157068062827225
9217,3.8534031413612566
9218,3.884816753926702
9219,4.267015706806283
9220,3.9581151832460733
9221,4.06282722513089
9222,3.1989528795811517
9223,3.7801047120418847
9224,3.2931937172774868
9225,3.7277486910994764
9226,4.052356020942408
9227,2.549738219895288
9228,3.4973821989528795
9229,3.612565445026178
9230,4.0942408376963355
9231,3.654450261780105
9232,4.047120418848167
9233,4.162303664921466
9234,4.026178010471204
9235,2.774869109947644
